tube_assembly_id,quote_date,cost
TA-02972,2013-09-01,85.78
TA-04620,2013-09-01,85.75
TA-08249,2013-05-01,85.73
TA-06295,2013-08-04,85.73
TA-05375,2013-10-01,85.6
TA-02648,2013-09-01,85.58
TA-02646,2013-09-01,85.58
TA-07075,2013-10-01,85.56
TA-03653,2013-08-04,85.55
TA-00488,2013-09-01,85.52
TA-20354,2013-09-01,85.51
TA-08007,2013-09-01,85.48
TA-06957,2013-07-01,85.35
TA-01480,2013-05-01,85.35
TA-01033,2013-05-01,85.24
TA-03382,2013-08-11,85.24
TA-09501,2013-07-28,85.19
TA-17713,2012-10-02,85.13
TA-05521,2014-05-08,85.1
TA-10853,2011-07-20,85.02
TA-10495,2013-08-04,85.02
TA-07865,2014-02-01,84.98
TA-06315,2014-08-14,84.96
TA-07285,2013-07-01,84.96
TA-07378,2013-09-01,84.93
TA-19125,2013-10-01,84.93
TA-04033,2013-10-01,84.91
TA-03718,2000-11-20,84.86
TA-20360,2013-10-01,84.86
TA-05443,2011-08-01,84.85
TA-07026,2013-08-01,84.85
TA-07668,2013-08-27,84.84
TA-01360,2013-09-01,84.84
TA-00737,2013-09-01,84.82
TA-07025,2013-07-01,84.77
TA-07074,2013-10-01,84.76
TA-01040,2013-10-01,84.64
TA-05812,2013-12-02,84.64
TA-08103,2013-10-01,84.63
TA-05680,2013-08-04,84.6
TA-00141,2011-11-12,84.57
TA-07126,2013-10-01,84.55
TA-09499,2013-07-28,84.51
TA-03761,2013-08-01,84.51
TA-18141,2014-03-06,84.48
TA-08024,2013-09-01,84.47
TA-03338,2013-10-01,84.44
TA-05668,2013-10-01,84.44
TA-08340,2013-07-01,84.42
TA-05378,2013-09-01,84.4
TA-18668,2013-09-01,84.39
TA-10534,2013-06-01,84.34
TA-13055,2013-09-01,84.32
TA-06838,2013-10-01,84.29
TA-03762,2013-08-01,84.29
TA-05667,2013-10-01,84.27
TA-08008,2013-09-01,84.25
TA-06986,2013-09-01,84.22
TA-06296,2013-08-04,84.2
TA-00056,2013-09-01,84.2
TA-05369,2013-08-04,84.2
TA-05670,2013-09-01,84.17
TA-20966,2013-10-01,84.15
TA-05201,2013-09-01,84.15
TA-06473,2013-10-01,84.15
TA-08445,2013-07-01,84.12
TA-14448,2013-04-01,84.1
TA-05370,2013-08-04,84.09
TA-02345,2013-06-01,84.06
TA-05535,2013-10-01,84.03
TA-09199,2013-06-01,84.03
TA-08339,2013-07-01,84.02
TA-09716,2013-09-01,84.0
TA-05679,2013-08-04,83.95
TA-02724,2013-09-01,83.95
TA-02381,2013-06-01,83.9
TA-06130,2002-09-06,83.89
TA-18620,2014-06-16,83.88
TA-19126,2013-10-01,83.86
TA-12300,2013-11-02,83.86
TA-03760,2013-08-01,83.86
TA-10110,2013-10-01,83.82
TA-07014,2013-06-01,83.8
TA-03243,2013-09-01,83.77
TA-01071,2013-10-01,83.77
TA-05265,2013-05-01,83.77
TA-00569,2013-10-01,83.76
TA-00249,2013-10-01,83.7
TA-12316,2014-03-31,83.69
TA-05678,2013-08-04,83.66
TA-05058,2013-07-01,83.66
TA-06897,2013-07-01,83.66
TA-00991,2013-12-02,83.65
TA-11737,2013-10-01,83.64
TA-06007,2013-10-01,83.62
TA-02154,2013-09-01,83.59
TA-00125,2013-10-01,83.59
TA-20753,2013-10-01,83.59
TA-03964,2013-10-01,83.57
TA-05367,2013-08-04,83.49
TA-08083,2013-08-01,83.48
TA-07840,2013-10-01,83.48
TA-02261,2013-05-01,83.46
TA-19539,2014-02-01,83.44
TA-05117,2013-10-01,83.37
TA-04664,2014-02-01,83.35
TA-00768,2013-06-01,83.35
TA-02347,2013-06-01,83.29
TA-19444,2013-07-28,83.27
TA-00993,2013-12-02,83.24
TA-00123,2013-09-01,83.22
TA-19445,2013-05-01,83.21
TA-04312,2013-06-16,83.18
TA-00765,2013-01-08,83.18
TA-02344,2013-06-01,83.15
TA-02383,2013-06-01,83.15
TA-10492,2013-10-01,83.12
TA-01728,2013-09-01,83.1
TA-00321,2014-01-22,83.05
TA-05663,2013-10-01,83.04
TA-01425,2013-09-01,83.01
TA-08388,2013-07-01,82.98
TA-00719,2013-10-01,82.95
TA-01479,2013-09-01,82.9
TA-15710,2013-02-14,82.86
TA-00489,2013-09-01,82.86
TA-04881,2013-10-01,82.84
TA-11738,2013-10-01,82.84
TA-05676,2013-08-04,82.84
TA-00834,2013-10-01,82.82
TA-09392,2013-09-01,82.76
TA-16688,2012-05-16,82.72
TA-01844,2013-12-02,82.7
TA-13777,2013-06-23,82.56
TA-09674,2013-09-01,82.55
TA-11415,2013-06-01,82.53
TA-04848,2013-09-01,82.51
TA-10903,2011-06-20,82.5
TA-06855,2013-06-01,82.47
TA-01230,2013-07-01,82.46
TA-19448,2013-05-01,82.44
TA-04024,2013-10-01,82.42
TA-18621,2014-02-13,82.42
TA-20601,2013-09-01,82.4
TA-01134,2013-10-01,82.4
TA-06564,2013-09-01,82.36
TA-19704,2013-08-01,82.35
TA-00270,2013-09-01,82.35
TA-00859,2013-09-01,82.32
TA-04663,2013-09-01,82.32
TA-08435,2014-02-01,82.31
TA-05216,2013-09-01,82.31
TA-20445,2013-10-01,82.3
TA-04721,2013-09-01,82.26
TA-20501,2013-08-11,82.26
TA-17764,2012-06-12,82.25
TA-00986,2011-10-18,82.23
TA-20568,2013-10-01,82.19
TA-07781,2014-01-15,82.18
TA-00761,2013-06-01,82.17
TA-08724,2013-07-28,82.17
TA-06853,2013-07-01,82.17
TA-20500,2013-08-11,82.15
TA-03719,2013-10-01,82.11
TA-09364,2013-09-01,82.08
TA-18152,2013-11-21,82.07
TA-00808,2013-10-01,82.06
TA-17627,2013-06-01,82.03
TA-10521,2013-06-01,82.02
TA-00005,2013-09-01,82.02
TA-19449,2013-07-28,81.99
TA-07892,2013-10-01,81.93
TA-05379,2013-10-01,81.92
TA-03634,2013-09-01,81.92
TA-02723,2013-09-01,81.91
TA-01743,2011-05-13,81.9
TA-01783,2013-10-01,81.88
TA-05208,2013-09-01,81.86
TA-03205,2013-10-01,81.85
TA-03054,2013-12-02,81.85
TA-08164,2013-05-01,81.85
TA-07070,2014-08-19,81.84
TA-05844,2013-07-01,81.84
TA-02589,2013-10-01,81.82
TA-01436,2013-05-01,81.8
TA-00638,2012-10-15,81.8
TA-10298,2013-06-03,81.79
TA-09000,2014-02-01,81.75
TA-10324,2013-10-01,81.75
TA-03660,2013-06-01,81.72
TA-05019,2013-09-01,81.71
TA-01906,2013-09-01,81.7
TA-02726,2013-09-01,81.68
TA-07295,2013-09-01,81.65
TA-05816,2013-06-01,81.65
TA-07524,2013-10-01,81.57
TA-09323,2013-09-01,81.57
TA-06592,2013-08-01,81.55
TA-04442,2013-11-02,81.44
TA-05996,2013-09-01,81.43
TA-10496,2013-08-01,81.42
TA-07297,2013-09-01,81.38
TA-05629,2013-07-28,81.37
TA-08387,2013-08-01,81.37
TA-04397,2013-09-01,81.35
TA-04659,2013-09-01,81.33
TA-04660,2013-09-01,81.33
TA-00315,2013-07-01,81.32
TA-08528,2013-06-01,81.28
TA-05628,2013-07-28,81.28
TA-20826,2013-09-01,81.26
TA-09303,2013-11-02,81.22
TA-04133,2013-07-01,81.2
TA-00314,2013-07-01,81.16
TA-10493,2013-08-01,81.15
TA-05366,2013-07-01,81.14
TA-10296,2014-07-24,81.12
TA-06505,2003-02-10,81.11
TA-00157,2013-12-02,81.09
TA-20270,2013-10-01,81.08
TA-06308,2013-06-01,81.06
TA-01438,2013-05-01,81.06
TA-00983,2013-10-01,81.01
TA-06411,2013-09-01,80.97
TA-02257,2013-08-01,80.97
TA-02354,2013-12-02,80.96
TA-12040,2013-07-11,80.96
TA-08101,2013-10-01,80.96
TA-09473,2014-02-01,80.96
TA-16455,2011-09-02,80.96
TA-03031,2013-09-01,80.95
TA-00132,2013-10-01,80.91
TA-08434,2014-02-01,80.86
TA-08839,2013-09-01,80.85
TA-20541,2013-10-01,80.79
TA-03582,2013-08-11,80.7
TA-00107,2012-07-11,80.69
TA-20831,2013-09-01,80.69
TA-09675,2013-09-01,80.68
TA-21030,2008-07-10,80.67
TA-05172,2013-06-01,80.64
TA-13059,2013-09-01,80.63
TA-01385,2014-03-21,80.62
TA-13366,2010-08-18,80.61
TA-06762,2013-09-01,80.61
TA-02982,2013-06-01,80.59
TA-20212,2013-06-01,80.58
TA-08823,2013-09-01,80.55
TA-09122,2013-07-01,80.48
TA-04043,2013-07-01,80.47
TA-02579,2013-03-24,80.43
TA-05733,2013-09-01,80.42
TA-04704,2013-07-01,80.4
TA-19636,2010-03-01,80.35
TA-03957,2013-09-01,80.35
TA-10162,2013-06-01,80.35
TA-00662,2013-09-01,80.35
TA-02256,2013-12-02,80.3
TA-03651,2013-09-01,80.3
TA-02379,2013-06-01,80.27
TA-20814,2013-09-01,80.27
TA-09320,2013-09-01,80.25
TA-20607,2013-10-01,80.21
TA-10715,2013-10-01,80.21
TA-08173,2013-09-01,80.17
TA-02522,2013-06-01,80.16
TA-03459,2013-08-01,80.14
TA-00697,2013-09-01,80.13
TA-08955,2013-07-01,80.1
TA-19949,2013-06-01,80.08
TA-02384,2013-10-01,80.07
TA-10810,2013-09-01,80.03
TA-10215,2013-10-01,80.01
TA-08841,2013-10-01,80.01
TA-20552,2013-08-04,79.93
TA-04252,2013-09-01,79.91
TA-02375,2013-06-01,79.9
TA-04521,2013-11-02,79.86
TA-06671,2014-02-01,79.82
TA-11503,2013-07-28,79.79
TA-03823,2013-11-02,79.78
TA-01435,2013-05-01,79.76
TA-20047,2012-06-29,79.75
TA-09389,2013-09-01,79.75
TA-04830,2013-10-01,79.72
TA-01102,2013-09-01,79.7
TA-02523,2013-03-17,79.64
TA-20362,2013-10-01,79.57
TA-00736,2013-09-01,79.57
TA-09124,2013-07-01,79.54
TA-20544,2013-08-04,79.54
TA-03384,2014-02-01,79.5
TA-01771,2013-06-16,79.49
TA-17298,2013-02-26,79.45
TA-01566,2013-05-01,79.44
TA-01567,2013-05-01,79.44
TA-02083,2013-07-01,79.41
TA-10389,2013-06-01,79.34
TA-00497,2013-09-01,79.34
TA-06305,2013-06-01,79.32
TA-01831,2013-08-01,79.32
TA-02829,2013-09-01,79.3
TA-00717,2013-03-17,79.24
TA-03324,2014-02-01,79.23
TA-09581,2013-09-01,79.19
TA-02116,2013-10-01,79.17
TA-06437,2013-09-01,79.16
TA-09583,2013-09-01,79.14
TA-05355,2013-09-01,79.1
TA-09047,2013-06-01,79.07
TA-08195,2013-05-01,79.04
TA-16461,2011-09-15,79.03
TA-05696,2013-06-16,79.02
TA-13367,2010-08-18,79.01
TA-05086,2013-07-01,78.99
TA-02828,2013-12-02,78.98
TA-20749,2013-09-01,78.95
TA-04549,2013-03-24,78.93
TA-19703,2013-08-01,78.89
TA-00500,2013-09-01,78.85
TA-04909,2013-03-24,78.84
TA-09600,2013-06-01,78.84
TA-07408,2013-06-01,78.84
TA-01974,2013-05-01,78.79
TA-08970,2013-07-01,78.73
TA-08527,2013-10-01,78.73
TA-04658,2013-09-01,78.72
TA-09794,2013-09-01,78.67
TA-13387,2009-02-27,78.67
TA-03327,2013-11-02,78.63
TA-01655,2013-09-01,78.62
TA-08077,2013-10-01,78.61
TA-20254,2013-10-01,78.6
TA-20211,2013-07-01,78.57
TA-08750,2013-03-24,78.56
TA-09588,2013-09-01,78.56
TA-05439,2013-08-01,78.55
TA-11938,2011-08-01,78.55
TA-20540,2013-10-01,78.53
TA-05205,2013-09-01,78.52
TA-20255,2013-10-01,78.5
TA-20851,2013-08-01,78.48
TA-02338,2013-06-01,78.48
TA-01529,2013-07-01,78.47
TA-20604,2013-09-01,78.47
TA-08295,2013-06-01,78.38
TA-03224,2013-08-01,78.37
TA-03504,2013-08-01,78.36
TA-19375,2013-05-01,78.35
TA-01074,2013-10-01,78.3
TA-08744,2013-11-02,78.25
TA-00294,2013-07-01,78.25
TA-13851,2013-07-01,78.19
TA-08294,2013-07-01,78.19
TA-09804,2013-10-01,78.16
TA-18156,2014-01-17,78.16
TA-00204,2011-08-17,78.16
TA-10483,2013-08-01,78.1
TA-01034,2013-06-01,78.08
TA-20750,2014-01-22,78.07
TA-08252,2013-11-02,78.05
TA-08473,2011-08-01,78.04
TA-13852,2013-07-01,78.0
TA-03154,2013-07-01,78.0
TA-08296,2013-07-01,77.99
TA-01072,2013-10-01,77.98
TA-10817,2013-11-02,77.96
TA-00293,2013-07-01,77.89
TA-03233,2014-01-22,77.89
TA-06526,2013-03-24,77.85
TA-13060,2013-09-01,77.83
TA-18663,2013-08-01,77.83
TA-03424,2012-09-11,77.82
TA-09792,2013-09-01,77.81
TA-08293,2013-07-01,77.8
TA-00982,2013-05-01,77.77
TA-12191,2013-10-04,77.73
TA-00981,2013-05-01,77.73
TA-02455,2013-07-01,77.71
TA-18689,2013-06-01,77.7
TA-04853,2013-07-01,77.69
TA-09322,2013-09-01,77.64
TA-04320,2013-07-01,77.63
TA-03456,2013-07-01,77.63
TA-18065,2013-01-21,77.62
TA-03337,2013-10-01,77.57
TA-01837,2001-04-10,77.54
TA-10314,2013-09-01,77.52
TA-04012,2014-01-22,77.47
TA-03060,2013-06-01,77.46
TA-20770,2013-09-01,77.42
TA-09764,2013-10-01,77.39
TA-01784,2013-09-01,77.37
TA-02988,2013-09-01,77.32
TA-04111,2013-06-01,77.29
TA-13835,2013-08-01,77.28
TA-20836,2013-04-07,77.26
TA-20033,2013-10-01,77.24
TA-06035,2013-11-02,77.22
TA-02591,2010-12-21,77.2
TA-08745,2013-11-02,77.17
TA-05852,2013-09-01,77.16
TA-04385,2013-07-01,77.14
TA-06857,2013-11-02,77.13
TA-10548,2013-08-01,77.12
TA-10767,2013-06-01,77.12
TA-17299,2013-02-26,77.1
TA-02955,2013-06-01,77.09
TA-07652,2011-03-25,77.06
TA-01437,2013-05-01,77.05
TA-06966,2013-08-04,77.05
TA-03195,2000-08-15,77.02
TA-03454,2013-05-01,77.01
TA-01624,2013-09-01,76.98
TA-20861,2013-07-01,76.97
TA-18664,2013-08-01,76.97
TA-10328,2013-06-01,76.96
TA-06937,2013-05-29,76.95
TA-07409,2013-06-01,76.94
TA-01187,2013-06-01,76.93
TA-09063,2013-07-28,76.92
TA-08719,2013-06-01,76.88
TA-19948,2013-06-01,76.85
TA-07697,2013-07-01,76.83
TA-04321,2013-07-01,76.81
TA-07278,2014-01-23,76.78
TA-10689,2013-05-01,76.77
TA-01434,2013-05-01,76.75
TA-02193,2013-05-01,76.73
TA-06730,2013-06-01,76.73
TA-04998,2013-08-01,76.72
TA-03992,2013-08-01,76.72
TA-09337,2013-09-01,76.72
TA-04639,2011-08-01,76.71
TA-08842,2013-09-01,76.69
TA-20563,2013-08-11,76.67
TA-08718,2013-06-01,76.66
TA-02150,2013-08-11,76.65
TA-03981,2013-10-01,76.63
TA-09296,2013-09-01,76.63
TA-15562,2012-09-06,76.62
TA-05817,2013-05-01,76.61
TA-20203,2013-08-01,76.6
TA-01243,2009-12-03,76.6
TA-05195,2013-09-01,76.57
TA-07272,2013-07-01,76.56
TA-08473,2005-05-10,76.51
TA-06238,2013-07-01,76.5
TA-10765,2013-06-01,76.5
TA-10764,2013-06-01,76.5
TA-09066,2013-08-04,76.49
TA-02417,2013-07-01,76.48
TA-13306,2013-07-01,76.43
TA-19377,2011-07-27,76.43
TA-20039,2002-08-27,76.41
TA-01991,2013-07-01,76.37
TA-08720,2013-06-01,76.35
TA-04552,2013-07-01,76.34
TA-09081,2013-06-01,76.33
TA-15777,2012-01-18,76.32
TA-01169,2013-10-01,76.3
TA-00775,2013-05-01,76.26
TA-01911,2013-06-01,76.25
TA-20773,2014-01-22,76.2
TA-05119,2013-08-01,76.19
TA-00731,2013-06-01,76.18
TA-19958,2013-07-01,76.15
TA-08313,2013-06-01,76.14
TA-07600,2013-06-01,76.14
TA-08237,2013-10-01,76.13
TA-06911,2013-06-01,76.11
TA-07774,2013-09-01,76.11
TA-07160,2013-07-01,76.09
TA-00031,2002-07-29,76.04
TA-07535,2013-06-01,76.03
TA-07196,2013-05-01,76.03
TA-19304,2013-10-01,76.01
TA-00793,1998-09-21,75.99
TA-06914,2013-06-01,75.99
TA-06862,2013-06-01,75.96
TA-01443,2013-08-01,75.96
TA-01433,2013-05-01,75.93
TA-06556,2013-07-28,75.92
TA-04262,2013-10-01,75.91
TA-20762,2013-10-01,75.9
TA-03378,2013-06-16,75.9
TA-01189,2013-06-01,75.88
TA-08228,2013-07-01,75.88
TA-17630,2013-08-11,75.87
TA-03821,2013-08-01,75.85
TA-00586,2013-08-01,75.85
TA-09336,2013-09-01,75.79
TA-03279,2013-09-01,75.76
TA-17621,2013-08-04,75.75
TA-07073,2013-06-01,75.72
TA-05001,2013-07-01,75.69
TA-18232,2013-04-25,75.65
TA-08265,2013-09-01,75.64
TA-01589,2013-07-01,75.63
TA-09819,2013-06-01,75.56
TA-04971,2011-08-01,75.55
TA-02963,2013-08-01,75.54
TA-01404,2013-08-01,75.47
TA-09126,2013-10-01,75.47
TA-03185,2013-08-01,75.45
TA-05348,2013-06-01,75.45
TA-07832,2005-02-24,75.45
TA-20443,2013-10-01,75.4
TA-11074,2013-06-01,75.39
TA-10139,2013-07-01,75.38
TA-18244,2014-01-16,75.38
TA-18669,2013-10-01,75.37
TA-02235,2013-09-01,75.37
TA-03591,2013-08-11,75.33
TA-03592,2013-08-11,75.33
TA-09719,2013-09-01,75.33
TA-03502,2013-07-01,75.32
TA-03431,2013-07-01,75.3
TA-03791,2013-08-01,75.26
TA-06320,2013-08-01,75.26
TA-01478,2013-06-01,75.23
TA-02337,2013-08-11,75.22
TA-07987,2013-11-02,75.22
TA-00183,2001-10-12,75.22
TA-13944,2013-06-23,75.18
TA-08059,2012-10-25,75.18
TA-05651,2013-10-01,75.17
TA-09443,2013-10-01,75.15
TA-18696,2013-06-01,75.15
TA-20972,2013-08-01,75.15
TA-08821,2013-07-28,75.11
TA-07534,2013-06-01,75.11
TA-16426,2012-03-20,75.05
TA-10338,2013-06-01,75.03
TA-04263,2013-10-01,75.02
TA-02978,2013-07-01,75.01
TA-08175,2009-06-08,75.01
TA-01914,2013-07-01,74.99
TA-01441,2013-08-01,74.99
TA-04481,2013-05-01,74.98
TA-04661,2013-07-01,74.98
TA-10460,2013-07-01,74.96
TA-08386,2013-10-01,74.96
TA-02057,2013-08-01,74.93
TA-17396,2013-07-09,74.87
TA-18753,1997-10-20,74.86
TA-07202,2013-07-01,74.72
TA-06407,2013-09-01,74.69
TA-03789,2008-09-26,74.63
TA-02818,2010-01-07,74.61
TA-20859,2013-07-01,74.61
TA-13024,2013-06-16,74.58
TA-07607,2011-08-01,74.51
TA-06806,2013-02-20,74.47
TA-05879,2011-05-01,74.42
TA-06390,2012-10-12,74.34
TA-10009,2009-08-25,74.32
TA-08500,2013-10-01,74.31
TA-18227,2013-04-25,74.25
TA-02840,2013-06-16,74.16
TA-07743,2013-06-01,74.16
TA-20855,2013-07-01,74.11
TA-17301,2013-02-26,74.08
TA-05716,2010-11-05,74.06
TA-09575,2013-06-16,74.03
TA-06321,2013-08-01,73.98
TA-02814,2013-06-01,73.94
TA-02837,2013-06-16,73.79
TA-09442,2013-10-01,73.73
TA-00988,2013-12-02,73.72
TA-20542,1999-01-18,73.71
TA-08368,2013-09-01,73.67
TA-15846,2012-10-23,73.64
TA-03073,2013-10-14,73.61
TA-03409,2013-09-01,73.6
TA-20833,2013-09-01,73.57
TA-03211,2013-09-01,73.57
TA-18135,2013-05-10,73.53
TA-20824,2013-10-01,73.49
TA-20618,2013-10-01,73.45
TA-15425,2013-02-25,73.43
TA-03525,2014-01-22,73.37
TA-10409,2014-08-14,73.35
TA-17118,2014-02-07,73.31
TA-05267,2013-09-01,73.27
TA-10251,2013-06-01,73.27
TA-05016,2013-09-01,73.22
TA-05017,2013-09-01,73.22
TA-04058,2013-09-01,73.21
TA-07452,2013-10-01,73.21
TA-20784,2014-01-22,73.18
TA-04366,2000-07-20,73.15
TA-11546,2013-09-01,73.15
TA-11261,2007-11-01,73.14
TA-02604,2013-10-01,73.13
TA-13369,2010-08-18,73.12
TA-01769,2013-06-16,73.1
TA-09136,2013-09-01,73.08
TA-11849,2014-02-01,73.08
TA-01316,2007-06-07,73.08
TA-00173,2013-12-02,73.0
TA-04236,2013-10-01,72.97
TA-05480,2013-10-01,72.97
TA-09294,2013-09-01,72.96
TA-05096,2001-09-24,72.95
TA-01767,2013-06-16,72.94
TA-08782,2013-09-01,72.91
TA-08385,2013-10-01,72.91
TA-18139,2014-03-06,72.9
TA-10820,2013-05-01,72.9
TA-11414,2013-06-16,72.88
TA-10312,2013-09-01,72.83
TA-04235,2013-10-01,72.66
TA-04500,2013-05-01,72.66
TA-05481,2013-10-01,72.66
TA-03408,2013-10-01,72.64
TA-11356,2012-11-20,72.59
TA-17651,2013-07-23,72.52
TA-05482,2013-10-01,72.51
TA-07505,2011-10-27,72.5
TA-04040,2013-06-19,72.5
TA-09295,2013-09-01,72.47
TA-13368,2010-08-18,72.39
TA-08598,2013-06-01,72.37
TA-08080,2013-10-01,72.37
TA-18154,2014-01-17,72.32
TA-05254,2014-01-23,72.3
TA-20754,2014-01-22,72.28
TA-12454,2011-08-01,72.26
TA-01301,2013-12-02,72.22
TA-07065,2013-02-27,72.17
TA-13438,2013-10-01,72.11
TA-04299,2011-08-01,72.08
TA-12453,2011-08-01,72.03
TA-11413,2013-06-16,72.02
TA-00601,1999-04-08,71.92
TA-20783,2014-01-22,71.81
TA-01047,2013-09-01,71.79
TA-06394,2013-08-04,71.74
TA-02606,2013-10-01,71.73
TA-08374,2013-06-01,71.66
TA-02070,2013-10-01,71.55
TA-13946,2013-06-23,71.42
TA-06715,2014-02-01,71.22
TA-07292,2013-10-01,71.21
TA-16358,2013-02-15,71.21
TA-04580,2013-10-01,71.14
TA-10871,2013-09-01,71.11
TA-04657,2013-11-02,71.08
TA-09612,2011-09-21,71.0
TA-17824,2013-04-15,70.99
TA-10836,2013-09-01,70.99
TA-10206,2011-08-01,70.95
TA-10205,2011-08-01,70.95
TA-06380,2004-05-04,70.94
TA-20812,2014-01-22,70.91
TA-13276,2013-03-19,70.88
TA-08273,2011-08-01,70.75
TA-14001,2010-07-20,70.69
TA-13561,2009-09-16,70.64
TA-16032,2012-08-24,70.62
TA-10365,2013-09-01,70.61
TA-14167,2012-12-04,70.57
TA-10364,2013-09-01,70.56
TA-03261,2012-02-06,70.49
TA-11983,2013-10-24,70.43
TA-00441,2013-10-01,70.42
TA-06886,2013-09-01,70.4
TA-08493,2013-09-01,70.39
TA-01939,2011-06-25,70.34
TA-08274,2011-08-01,70.32
TA-13388,2009-05-26,70.28
TA-09144,2014-02-01,70.28
TA-16428,2012-03-20,70.26
TA-17895,2013-02-15,70.24
TA-04367,2000-07-20,70.24
TA-04026,2013-09-01,70.24
TA-06431,2013-05-01,70.22
TA-16279,2013-04-03,70.11
TA-04852,2013-09-01,70.04
TA-19767,2013-10-01,69.89
TA-16280,2011-08-31,69.85
TA-06798,2013-10-01,69.74
TA-08312,2013-09-01,69.72
TA-07131,2013-10-01,69.7
TA-04108,2011-08-01,69.58
TA-08205,2013-09-01,69.55
TA-02292,2013-06-10,69.53
TA-01530,2013-10-01,69.43
TA-04013,2014-01-24,69.42
TA-16425,2012-03-20,69.41
TA-18143,2014-03-06,69.4
TA-02989,2013-09-01,69.33
TA-10834,2013-08-11,69.14
TA-05780,2013-10-01,69.07
TA-13649,2011-08-01,69.06
TA-03700,2013-05-01,68.9
TA-18328,2014-01-23,68.84
TA-10299,2006-06-30,68.84
TA-17151,2013-03-22,68.77
TA-03010,2013-09-01,68.77
TA-02848,2013-06-16,68.66
TA-01097,2002-08-08,68.65
TA-15811,2013-04-03,68.64
TA-02688,2013-06-01,68.62
TA-17823,2013-04-15,68.61
TA-20761,2013-09-01,68.6
TA-04876,2013-09-26,68.59
TA-01828,2013-10-01,68.5
TA-00554,2011-06-13,68.39
TA-03130,2013-09-01,68.34
TA-04435,2004-10-04,68.23
TA-12471,2012-11-07,68.22
TA-01861,2012-11-02,68.09
TA-01723,2013-10-01,67.94
TA-05432,2013-08-04,67.85
TA-05393,2013-08-04,67.85
TA-02632,2013-10-01,67.8
TA-01199,2014-02-01,67.79
TA-01469,2013-11-02,67.71
TA-13559,2009-09-16,67.7
TA-20776,2014-01-22,67.67
TA-02144,2012-04-25,67.62
TA-10754,2011-08-01,67.52
TA-04606,2013-10-01,67.51
TA-00511,2013-05-01,67.5
TA-03101,2013-06-01,67.48
TA-02902,2013-09-01,67.46
TA-15655,2012-02-24,67.43
TA-18775,2014-03-21,67.42
TA-18140,2014-03-06,67.38
TA-06622,2013-10-01,67.36
TA-11151,2007-01-25,67.33
TA-06297,2013-08-04,67.3
TA-06292,2013-08-04,67.3
TA-17078,2012-01-04,67.3
TA-14365,2012-09-01,67.27
TA-06839,2011-08-01,67.25
TA-02508,2013-10-01,67.2
TA-19582,2011-07-07,67.18
TA-06419,2013-10-01,67.18
TA-03549,2013-10-01,67.18
TA-08102,2013-09-01,67.13
TA-01816,2013-10-01,67.07
TA-03526,2013-10-01,67.06
TA-20448,2013-09-01,66.98
TA-04279,2012-09-17,66.96
TA-05503,2013-10-01,66.91
TA-06282,2011-08-01,66.88
TA-03519,2012-02-06,66.79
TA-14582,2012-09-01,66.77
TA-03272,2000-04-04,66.76
TA-08972,2013-10-01,66.75
TA-15632,2013-06-24,66.68
TA-10774,2013-05-01,66.66
TA-03274,2000-04-03,66.6
TA-17867,2014-01-01,66.54
TA-03269,2000-04-04,66.44
TA-01292,2013-04-07,66.4
TA-20040,2013-09-01,66.37
TA-17119,2012-04-16,66.27
TA-09223,2013-06-23,66.24
TA-10113,2013-09-01,66.2
TA-06475,2013-09-01,66.2
TA-01962,2013-06-16,66.17
TA-17300,2013-02-26,66.16
TA-00275,2004-04-06,66.15
TA-08855,2006-10-25,66.14
TA-06336,2013-06-23,66.14
TA-06983,2013-10-01,66.11
TA-04707,2002-08-23,66.0
TA-07770,2013-07-28,66.0
TA-03192,2000-08-15,65.96
TA-08856,2006-10-25,65.96
TA-12423,2011-08-01,65.91
TA-16473,2011-09-19,65.85
TA-06432,2012-02-06,65.84
TA-01721,2013-06-01,65.83
TA-20656,2013-10-01,65.81
TA-04158,2013-08-11,65.8
TA-03148,2014-02-01,65.79
TA-01039,2009-03-23,65.77
TA-11968,2012-08-20,65.75
TA-02139,2002-05-28,65.74
TA-13744,2010-07-29,65.72
TA-00832,2013-09-01,65.69
TA-03349,2013-10-01,65.6
TA-05734,2013-06-23,65.55
TA-13385,2009-09-29,65.48
TA-20447,2013-09-01,65.47
TA-08169,2013-09-01,65.47
TA-02535,1998-07-27,65.46
TA-02500,2013-09-01,65.38
TA-07996,2013-08-01,65.35
TA-12939,2011-08-01,65.33
TA-00984,2013-10-01,65.32
TA-03666,2013-08-11,65.31
TA-16309,2012-04-02,65.22
TA-14348,2012-11-20,65.21
TA-01054,2002-01-02,65.17
TA-14809,2012-03-09,65.17
TA-11878,2011-08-01,65.1
TA-05649,2013-08-04,65.09
TA-01125,2013-10-01,65.06
TA-20893,2013-10-01,65.04
TA-07225,2012-05-24,65.03
TA-02520,2013-05-01,65.02
TA-20218,2013-06-01,64.99
TA-19076,2013-08-11,64.97
TA-11775,2008-01-09,64.93
TA-00742,2013-09-01,64.87
TA-04125,2013-08-01,64.86
TA-01186,2013-06-01,64.85
TA-14335,2011-08-01,64.84
TA-18657,2013-10-01,64.82
TA-03492,2013-08-11,64.8
TA-02515,2002-07-01,64.8
TA-16308,2014-04-17,64.79
TA-02200,2013-06-01,64.78
TA-19621,1999-03-03,64.77
TA-00128,2012-02-06,64.77
TA-13987,2014-02-14,64.76
